Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Dead,1,71.1247429746402,20.5065113091158,1459,418.719854114056,1.13409380799975,46.0418984440322,40.5979629897091
Dead,2,109.620362381363,15.9508196721311,1159,332.622557174908,1.10549857100979,42.0922167627545,38.0753244432569
Alive,3,379.248931623932,30.6217948717949,1872,537.247132900283,2.8684294512397,92.5785508891565,32.2749966359274
Alive,4,411.716680406705,45.9672987084364,3639,1044.36021187186,1.88316261250659,95.4723446483226,50.697876016795
Alive,5,502.956978967495,15.0764818355641,1046,300.192575327829,1.32811602901936,42.7684436494782,32.2023397918456
Alive,6,551.098360655738,6.61311475409836,305,87.5322518881338,2.06391542424158,30.8314248430405,14.9383179566915
Alive,7,602.305991154001,34.56735022115,2487,713.746591625537,1.97317885023116,81.8084875186024,41.4602495404908
Alive,8,749.764227642276,12.6680216802168,738,211.799350470304,1.37901536431231,37.1103666597942,26.9107709893432
Dead,9,817.677958015267,22.1073473282443,2096,601.533114614847,1.14590752142561,57.6174337122899,50.2810502898251
Alive,10,857.267135325132,9.73462214411248,569,163.297873194584,1.70462186198897,35.7219602309766,20.9559439706446
Alive,11,887.158227848101,7.82911392405063,316,90.6891527759025,1.44761218764299,25.0023350326094,17.2714317039002
Alive,12,906.543327556326,19.6837088388215,1154,331.187602225923,1.53238477782964,47.722159278506,31.1424127731784
Alive,13,948.762506724045,57.23695535234,3718,1067.03250006584,2.58283001988309,112.286213826953,43.4741012620086
Alive,14,983.382504288165,31.6320754716981,2332,669.262988206977,1.99630530090786,78.8081144167649,39.4769849987
Alive,15,1111.63756613757,12.5449735449735,756,216.965188286653,1.39883867288599,38.0004838491867,27.1657372545947
Alive,16,1145.9427480916,4.9236641221374,262,75.1916393268559,3.28686578798018,33.75963684448,10.2710725116725
Alive,17,1191.52590163934,17.6609836065574,1525,437.661259440669,1.25239351671758,52.0836539640084,41.5872912696925
Alive,18,1267.9216080402,10.1467336683417,995,285.556034848174,2.38045495807076,56.3247046584782,23.6613192228289
Alive,19,29.8252279635258,39.5410334346505,1974,566.520213859594,2.37732118794901,79.072330547799,33.2611053771902
Alive,20,206.803373748023,29.9330521876647,1897,544.421907645212,1.35513668471077,58.6862269320631,43.3065000705729
Alive,21,169.570951585977,50.6933778519755,1797,515.722808665496,4.14718307997543,102.711801543305,24.7666426976052
Alive,22,913.977947662452,80.1017347838871,3401,976.056356300141,2.34342324495032,115.625014773237,49.3402184272045
Alive,23,570.38437741686,29.7130703789636,1293,371.079349807728,1.28720217305358,47.2169075652752,36.6818115706442
Alive,24,1242.19104035542,36.7360236949278,2701,775.162663442129,1.76409722687583,81.5398385003642,46.2218506203136
Alive,25,149.927233429395,41.1109510086455,1388,398.343493838458,1.92286145947908,60.6600161762779,31.5467429425265
Alive,26,770.451232583065,24.2400857449089,933,267.76259348075,1.77732471256815,46.6649417081983,26.2557209598294
Alive,27,526.457516339869,38.0243612596554,1683,483.00583582862,1.86116634202748,66.2860428440088,35.6153242980955
Alive,28,1019.52345679012,50.8395061728395,2025,581.156754339249,2.45457584658141,84.514292142356,34.4313223240025
Alive,29,1158.12886597938,35.4123711340206,1940,556.76252020649,1.83115220384455,69.4271000575228,37.9144343718446
Alive,30,264.90589569161,35.4852607709751,882,253.126053001095,2.21428425056717,50.048271125476,22.6024599654071
Alive,31,639.172942442173,110.75470683163,3718,1067.03250006584,5.97935157312969,177.069142593621,29.6134355754131
Alive,32,1286.98643147897,39.887381275441,737,211.512359480507,2.19286563804904,46.5508663086781,21.2283258495006
Dead,33,870.484223300971,50.0554207119741,2472,709.441726778579,1.1516304075799,61.1186170063222,53.0713817593268
Alive,34,295.147489539749,35.652719665272,956,274.363386246085,1.41169582847695,41.6891425226225,29.5312500622744
Alive,35,241.272043010753,40.4387096774194,930,266.901620511359,1.36201055610092,41.2052344198315,30.2532416032011
Alive,36,785.06124852768,44.3404004711425,849,243.655350337789,1.40286622256229,39.4779142951353,28.1408973002644
Alive,37,1081.78044871795,48.8349358974359,1248,358.164755266856,1.58661486562195,50.6497515294049,31.9231545265715
