Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Alive,1,40.2327044025157,6.91194968553459,477,136.894702133245,3.0669107485071,44.4087054238842,14.4799471081776
Alive,2,90.5698380566802,10.6427125506073,988,283.547097919594,2.38540607307336,58.242715054609,24.41626845511
Alive,3,150.170648464164,29.7113603120429,2051,588.618520073975,1.76479370777183,68.4703493825215,38.7979337647174
Alive,4,177.575091575092,21.8296703296703,1092,313.394160858499,2.42797729883083,62.1894738125099,25.6136965705803
Alive,5,197.043321299639,13.2870036101083,554,158.993008347627,1.62969072646578,37.4915785472116,23.0053334282127
Alive,6,257.13361547763,19.2103990326481,1654,474.683097124503,1.22865173856146,51.48146278751,41.9007772273908
Alive,7,317.136020151133,10.2468513853904,397,113.935422949472,1.37587759178656,29.9035330831811,21.7341522688452
Alive,8,338.415327564895,25.6229913473424,1618,464.351421491805,2.0265377344051,66.9685235621779,33.0457816922105
Alive,9,501.718,8.783,1000,286.99098979716,3.54144438051586,68.640946823251,19.3821897079328
Alive,10,536.781491002571,11.879177377892,389,111.639495031095,2.17700536699604,35.3176398038971,16.2230375447491
Alive,11,575.730891719745,29.7675159235669,1884,540.691024777849,1.52506110853252,61.7132886828107,40.4661087595329
Alive,12,613.462,17.926,1000,286.99098979716,1.51948919984722,44.9983792728529,29.6141488056495
Alive,13,637.235294117647,27.0961636828645,1955,561.067385053448,2.5686979054048,84.3104229846391,32.8222414972354
Alive,14,728.087803416242,22.629607431825,3337,957.688932953123,1.73346635730884,89.9913244961421,51.9140876987375
Alive,15,814.188608776844,28.1050420168067,2142,614.734700145517,1.49384434993195,65.1682864290423,43.6245492591051
Alive,16,948.129767990562,17.7003539127015,2543,729.818087054178,2.09409065660076,86.2361504066578,41.1807149489129
Dead,17,1010.57960644007,10.8604651162791,559,160.427963296612,1.0759248517183,29.1721629619794,27.1135692380283
Alive,18,1039.16542553191,24.2409574468085,1880,539.543060818661,1.35688398957983,58.0842068518769,42.8070544703407
Alive,19,1100.98544395924,7.71324599708879,687,197.162809990649,2.72691989498248,51.2653260017545,18.7997183547938
Alive,20,1137.77712765957,23.268085106383,1880,539.543060818661,1.35367086606532,57.1225310132604,42.1982421615507
Alive,21,400.720309477756,26.3365570599613,2585,741.871708625658,1.44351189604622,70.9278165238973,49.1355954309545
Alive,22,664.897016011645,54.1098981077147,2748,788.651239962595,2.14496698660327,90.3958516093533,42.1432367835659
Alive,23,1230.1076373381,25.0518088432336,2239,642.572826155841,1.32998112184723,61.9001256466722,46.5421084779747
Alive,24,15.7619314991578,35.343627175744,1781,511.130952828742,1.87355344835628,66.5636495497213,35.528022757034
Alive,25,886.380291970803,25.4547445255474,1370,393.177656022109,2.07705833312451,61.0922679099097,29.4128801948518
Alive,26,1075.40305473059,40.4085702163768,2357,676.437762951906,1.60162620140615,72.4888390788715,45.2595237360815
Alive,27,854.351966873706,34.8276397515528,1932,554.466592288113,1.37266597550146,62.042915815293,45.1988443820993
Alive,28,1278.15739160123,59.3298053943325,2929,840.596609115881,2.52998232061513,99.0227346221157,39.139694303492
Alive,29,543.91116751269,34.0262267343486,1182,339.223349940243,2.00879649029556,56.3700323808216,28.0615944189189
Alive,30,113.796719681909,56.6674950298211,2012,577.425871471886,2.90008838809689,87.8349704264433,30.286997729777
Alive,31,478.50320256205,30.5472377902322,2498,716.903492513306,3.11019759153969,100.669352593005,32.3675103044399
Alive,32,50.0671140939597,23.2114093959732,298,85.5233149595537,1.38206820706572,23.0667408006324,16.6900162254695
Alive,33,79.7550371155886,31.4772004241782,943,270.632503378722,1.2263587705173,38.7811247382746,31.6229847827614
Alive,34,978.145555555556,35.8311111111111,900,258.291890817444,1.29574041290479,39.1593170502265,30.2215757571682
Alive,35,359.145,42.0866666666667,600,172.194593878296,1.20040322651667,30.5789988956523,25.4739392732112
Dead,36,758.659403669725,44.5114678899083,872,250.256143103123,1.09181751085025,34.912771955562,31.9767466711298
Alive,37,43.8856209150327,57.2751633986928,1530,439.096214389655,1.33905760625588,52.6943595201391,39.3518242037974
Alive,38,489.677864214993,85.4543847241867,2828,811.610519146368,2.83133579232848,107.705369511628,38.0404789158023
Alive,39,1247.34400948992,60.2016607354686,843,241.933404399006,1.69013277898032,43.7261244346611,25.8714137601909
Alive,40,918.993670886076,54.0077355836849,1422,408.101187491561,2.56110650798733,70.2523198669738,27.4304561906651
Alive,41,1024.57341684064,60.2762700069589,1437,412.406052338519,1.6142197015562,56.2881951513578,34.870219398941
Alive,42,433.321956087824,72.5680638722555,5010,1437.82485888377,1.7779167658504,109.110801843089,61.3700280794078
Dead,43,191.065431383903,69.7423277359583,1727,495.633439379695,1.15783858847988,51.3977310311495,44.3911021298999
Alive,44,979.01625,61.12125,800,229.592791837728,1.22002605732271,35.7603656896673,29.3111491144228
Alive,45,1122.3481216458,89.5280858676207,2795,802.139816483062,3.01449542993712,123.724022838332,41.0430288298405
Alive,46,810.527123406095,78.8871839204668,4627,1327.90730979146,2.07492194296166,115.007861558237,55.4275605153991
Alive,47,584.49378585086,78.4579349904398,2092,600.385150655659,1.38889776327386,61.5607027047902,44.323422740405
Dead,48,738.698481561822,69.5206073752712,922,264.605692592981,1.19462982375351,37.5822622417123,31.459337021764
Dead,49,1091.69959473151,86.016717325228,1974,566.520213859594,1.09029040363355,53.6111309632063,49.1714233056984
Dead,50,78.0388489208633,77.0525179856115,1390,398.917475818052,1.10687495163844,44.3144748867852,40.0356651139222
Dead,51,538.622483221477,74.4614093959731,1192,342.093259838215,1.14439084532966,41.9334052978289,36.6425557046022
Alive,52,1215.57616790792,80.4333107650643,1477,423.885691930405,1.31856871919816,50.9325446452036,38.6271446483095
Alive,53,1169.54907584449,93.3508604206501,3138,900.577725983488,1.47421695573921,77.8336382062441,52.7965967988859
Alive,54,943.221476510067,75.7369127516778,745,213.808287398884,2.26011379350042,49.2202394439209,21.7777704757465
Alive,55,164.530505952381,87.3861607142857,1344,385.715890287383,3.21709579947414,77.055143641505,23.9517715493895
Alive,56,629.771365149834,117.067702552719,2703,775.736645421723,4.43174815599767,127.983767475313,28.8788448644373
Alive,57,854.001381597126,104.853550704615,3619,1038.62039207592,3.73476146953555,132.925437493484,35.5914128861393
Dead,58,24.8925092374874,102.597917366476,2977,854.372176626145,1.14370182382128,68.4876467632915,59.8824320612377
Alive,59,994.543722943723,87.2831168831169,1155,331.47459321572,1.45383944508206,46.3337391124669,31.8699147070202
Alive,60,1018.70197126629,112.673571667224,2993,858.9640324629,1.93978155035162,93.7143415729635,48.3118016850795
Alive,61,137.857855361596,107.933291770574,1604,460.333547634645,1.98720299395494,64.393924943964,32.4043014930281
Alive,62,926.841488426604,106.173161441547,3413,979.500248177707,2.06432144262729,96.2657507487082,46.6331205794139
Alive,63,654.519801980198,108.824752475248,1010,289.860899695132,1.59313405125821,46.1751260399939,28.9838297056837
Dead,64,704.907884465262,110.262295081967,1281,367.635457930162,1.17976233905012,43.9278649075542,37.2345034703537
Alive,65,520.111600587372,125.113950073421,3405,977.20432025933,1.49728686991957,83.3136984229418,55.6431102794733
Alive,66,1249.34095063985,115.055758683729,1094,313.968142838093,1.38811622295668,44.4197475524851,32.0000204722564
Dead,67,753.452237001209,107.974607013301,827,237.341548562251,1.16219857093453,35.0956088604733,30.1976011141132
Alive,68,576.334672021419,128.628290941544,2241,643.146808135435,1.25196377267989,60.5868893124495,48.3934844079076
Dead,69,1207.3515936255,116.189243027888,1004,288.138953756349,1.16872222717072,38.7266552782958,33.1358935236874
Dead,70,273.098739495798,123.272584033613,1904,546.430844573792,1.10221599463847,52.247601982512,47.4023260746178
Dead,71,777.081037277148,128.418962722853,1234,354.146881409695,1.14797036615877,42.6912406174633,37.18845178932
Alive,72,438.624610051993,134.364644714038,2885,827.969005564806,2.04567270828683,87.6033212029323,42.8237228995916
Alive,73,180.733102253033,143.979202772964,2308,662.375204451845,1.41011975165133,65.8800630166719,46.7194810508274
Alive,74,900.60608154803,139.09398756047,1447,415.27596223649,2.44795363692914,71.5213004194076,29.2167708327713
Alive,75,1075.48089330025,167.77270471464,2015,578.286844441277,2.99654992201654,90.365312202704,30.1564514372891
Alive,76,237.479958890031,165.452552243919,2919,837.72669921791,1.72890646520636,87.4859721515794,50.6019116199771
Dead,77,735.372155287818,133.510040160643,747,214.382269378478,1.13733852445691,32.961159478127,28.9809575331726
Alive,78,940.55364806867,161.184939523995,2563,735.557906850121,2.15017816365288,87.1437701961567,40.5286276594449
Dead,79,1149.88124632569,144.950617283951,1701,488.171673644969,1.14179068533938,49.8186342796826,43.6320202287118
Alive,80,876.317122593718,154.66717325228,1974,566.520213859594,2.629177213538,85.8900155173018,32.6680206549191
Alive,81,33.5009874917709,161.09874917709,1519,435.939313501886,2.83774650640339,76.0404085916752,26.7960539886454
Alive,82,706.164228723404,157.433510638298,1504,431.634448654929,2.36777309221271,67.8867382334869,28.6711334193118
Alive,83,587.15327978581,171.692101740295,1494,428.764538756957,5.4937456026878,104.382671459432,19.0002739494094
Alive,84,985.324291742013,155.752863170585,1659,476.118052073488,1.55666187803625,58.6128335433031,37.6528996889447
Alive,85,5.61965811965812,152.068376068376,234,67.1558916125354,1.98203317866435,25.0953687174561,12.6614271585339
Dead,86,812.694444444444,160.178819444444,1152,330.613620246328,1.17041534484853,41.6441375388222,35.5806489739859
Alive,87,510.585353274884,166.8576585869,1939,556.475529216693,2.43171477045309,79.3744654556055,32.6413551540077
Alive,88,759.519561815336,161.933489827856,1278,366.77448496077,1.97657277919394,60.7406835257438,30.7303045782682
