Filename,PixelWidth_um,PixelHeight_um
21_20_3.tif,0.535715371495046,0.535715371495046
21_20_4.tif,0.535715371495046,0.535715371495046
21_20_5.tif,0.535715371495046,0.535715371495046
22_20_1.tif,0.535715371495046,0.535715371495046
22_20_2.tif,0.535715371495046,0.535715371495046
22_20_3.tif,0.535715371495046,0.535715371495046
22_20_4.tif,0.535715371495046,0.535715371495046
22_20_5.tif,0.535715371495046,0.535715371495046
23_20_1.tif,0.535715371495046,0.535715371495046
23_20_2.tif,0.535715371495046,0.535715371495046
23_20_3.tif,0.535715371495046,0.535715371495046
23_20_4.tif,0.535715371495046,0.535715371495046
23_20_5.tif,0.535715371495046,0.535715371495046
24_20_1.tif,0.535715371495046,0.535715371495046
24_20_2.tif,0.535715371495046,0.535715371495046
24_20_3.tif,0.535715371495046,0.535715371495046
24_20_4.tif,0.535715371495046,0.535715371495046
24_20_5.tif,0.535715371495046,0.535715371495046
25_20_1.tif,0.535715371495046,0.535715371495046
25_20_2.tif,0.535715371495046,0.535715371495046
25_20_3.tif,0.535715371495046,0.535715371495046
25_20_4.tif,0.535715371495046,0.535715371495046
25_20_5.tif,0.535715371495046,0.535715371495046
26_20_1.tif,0.535715371495046,0.535715371495046
26_20_2.tif,0.535715371495046,0.535715371495046
26_20_3.tif,0.535715371495046,0.535715371495046
26_20_4.tif,0.535715371495046,0.535715371495046
26_20_5.tif,0.535715371495046,0.535715371495046
27_20_1.tif,0.535715371495046,0.535715371495046
27_20_2.tif,0.535715371495046,0.535715371495046
27_20_3.tif,0.535715371495046,0.535715371495046
27_20_4.tif,0.535715371495046,0.535715371495046
27_20_5.tif,0.535715371495046,0.535715371495046
28_20_1.tif,0.535715371495046,0.535715371495046
28_20_2.tif,0.535715371495046,0.535715371495046
28_20_3.tif,0.535715371495046,0.535715371495046
28_20_4.tif,0.535715371495046,0.535715371495046
28_20_5.tif,0.535715371495046,0.535715371495046
29_20_1.tif,0.535715371495046,0.535715371495046
29_20_2.tif,0.535715371495046,0.535715371495046
29_20_3.tif,0.535715371495046,0.535715371495046
29_20_4.tif,0.535715371495046,0.535715371495046
29_20_5.tif,0.535715371495046,0.535715371495046
2_20_1.tif,0.535715371495046,0.535715371495046
2_20_2.tif,0.535715371495046,0.535715371495046
2_20_3.tif,0.535715371495046,0.535715371495046
2_20_4.tif,0.535715371495046,0.535715371495046
2_20_5.tif,0.535715371495046,0.535715371495046
30_20_1.tif,0.535715371495046,0.535715371495046
30_20_2.tif,0.535715371495046,0.535715371495046
30_20_3.tif,0.535715371495046,0.535715371495046
30_20_4.tif,0.535715371495046,0.535715371495046
30_20_5.tif,0.535715371495046,0.535715371495046
3_20_1.tif,0.535715371495046,0.535715371495046
3_20_2.tif,0.535715371495046,0.535715371495046
3_20_3.tif,0.535715371495046,0.535715371495046
3_20_4.tif,0.535715371495046,0.535715371495046
3_20_5.tif,0.535715371495046,0.535715371495046
4_20_1.tif,0.535715371495046,0.535715371495046
4_20_2.tif,0.535715371495046,0.535715371495046
4_20_3.tif,0.535715371495046,0.535715371495046
4_20_4.tif,0.535715371495046,0.535715371495046
4_20_5.tif,0.535715371495046,0.535715371495046
5_20_1.tif,0.535715371495046,0.535715371495046
5_20_2.tif,0.535715371495046,0.535715371495046
5_20_3.tif,0.535715371495046,0.535715371495046
5_20_4.tif,0.535715371495046,0.535715371495046
5_20_5.tif,0.535715371495046,0.535715371495046
6_20_1.tif,0.535715371495046,0.535715371495046
6_20_2.tif,0.535715371495046,0.535715371495046
6_20_3.tif,0.535715371495046,0.535715371495046
6_20_4.tif,0.535715371495046,0.535715371495046
6_20_5.tif,0.535715371495046,0.535715371495046
7_20_1.tif,0.535715371495046,0.535715371495046
7_20_2.tif,0.535715371495046,0.535715371495046
7_20_3.tif,0.535715371495046,0.535715371495046
7_20_4.tif,0.535715371495046,0.535715371495046
7_20_5.tif,0.535715371495046,0.535715371495046
8_20_1.tif,0.535715371495046,0.535715371495046
8_20_2.tif,0.535715371495046,0.535715371495046
8_20_3.tif,0.535715371495046,0.535715371495046
8_20_4.tif,0.535715371495046,0.535715371495046
8_20_5.tif,0.535715371495046,0.535715371495046
9_20_1.tif,0.535715371495046,0.535715371495046
9_20_2.tif,0.535715371495046,0.535715371495046
9_20_3.tif,0.535715371495046,0.535715371495046
9_20_4.tif,0.535715371495046,0.535715371495046
9_20_5.tif,0.535715371495046,0.535715371495046
