Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Alive,1,139.668803418803,22.9401709401709,468,134.311783225071,7.68909555178129,70.9338584500046,9.22525386403498
Alive,2,582.420211161388,42.7260935143288,3315,951.375131177585,4.45391697338612,144.991425549134,32.5536884534476
Alive,3,82.4536834427425,43.3435448577681,1371,393.464647011906,1.50960370046559,51.6925246702137,34.2424469774888
Alive,4,496.484116899619,68.9193138500635,1574,451.72381794073,2.35898536776865,70.8090086964196,30.016722300994
Alive,5,1101.68795126354,63.6319945848375,4432,1271.94406678101,5.85860383904939,185.931126800553,31.736422517813
Alive,6,42.469196919692,69.5698569856986,1818,521.749619451237,3.51083758477068,91.6769750001104,26.1125651034918
Dead,7,448.993587580155,89.7414782315221,2963,850.354302768985,1.17745402665656,67.8133361128871,57.5931922416082
Alive,8,92.6075949367089,94.8196202531646,2212,634.824069431318,5.33036258886759,123.447868866181,23.1593755224084
Alive,9,778.130732735899,117.116499736426,1897,544.421907645212,2.30237283548266,75.9272187498181,32.9778120987521
Alive,10,183.137721518987,106.640506329114,1975,566.807204849391,2.55728265284244,81.3227359660918,31.8004487598197
Alive,11,533.012310606061,117.64678030303,1056,303.062485225801,1.29883354571812,42.0077402431746,32.342666526948
Alive,12,9.01268201033349,211.320807891029,2129,611.003817278154,6.85499853513331,149.477921206133,21.8056824432606
Alive,13,528.685680332739,165.613784907903,1683,483.00583582862,2.68820103851007,81.2606012676322,30.2286176158428
Alive,14,706.570161290323,171.879838709677,1240,355.868827348478,2.77075065574262,68.5108292131978,24.7264505996608
Dead,15,78.3140339836375,171.454373820013,1589,456.028682787687,1.10013829711694,47.3370284099762,43.0282524788286
Alive,16,943.490263459336,179.829896907216,1746,501.086268185841,2.62030930111557,76.6847630806803,29.2655386324174
Dead,17,877.364973262032,190.152406417112,748,214.669260368276,1.05261259036819,31.7110503959704,30.126041324357
Alive,18,255.58497160332,215.574486675404,2289,656.922375645699,2.05661604270543,79.0977227907532,38.4601311806855
Alive,19,161.667076167076,197.480343980344,814,233.610665694888,1.79352406728228,43.7666795838465,24.4026162694131
Alive,20,152.407202216066,220.612742382271,1805,518.018736583874,2.22851497435264,73.4316857630255,32.9509501206546
Dead,21,978.50228832952,223.503432494279,874,250.830125082718,1.03272261294139,34.5701468727367,33.4747650913487
Dead,22,901.531049250535,231.004282655246,934,268.049584470547,1.08737888407947,36.143884612289,33.2394578757036
Dead,23,484.996794871795,252.045673076923,1248,358.164755266856,1.08932457878198,42.1022726164208,38.6498876794805
Alive,24,208.250777604977,292.815707620529,2572,738.140825758295,1.80376003433077,83.4053343905384,46.2397063928094
Dead,25,435.632478632479,276.709401709402,234,67.1558916125354,1.09121568982395,18.0779942071614,16.5668385963897
Alive,26,579.648076923077,298.4875,1040,298.470629389046,4.76068782114355,87.0951069897301,18.2946478033943
Alive,27,733.758986648408,324.673741869223,2921,838.300681197504,1.2302725299762,77.2321923078193,62.7764909205225
Alive,28,648.830760434534,312.615780445969,1749,501.947241155233,3.54737923332357,92.0242241556142,25.9414677999893
