Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Alive,1,262.908622908623,8.17374517374517,777,222.991999072393,2.95446867759194,55.4880438453502,18.781056731519
Alive,2,534.762697751873,47.0253955037469,2402,689.352357492778,3.61180680134709,106.876742661066,29.5909356561387
Alive,3,588.824302788845,37.2306772908367,2510,720.347384390871,2.63584408337221,95.2002922191894,36.1175734254332
Alive,4,692.823383084577,8.52487562189055,402,115.370377898458,1.50792231756938,28.2803612612497,18.7545213249678
Alive,5,730.912408759124,12.3957826439578,1233,353.859890419898,2.02562736589891,61.8768285712809,30.5469947794776
Alive,6,778.838834951456,10.0427184466019,515,147.800359745537,2.37392667868949,40.0020003320981,16.8505626947927
Alive,7,1072.39482758621,19.6247126436782,1740,499.364322247058,2.72725286944653,83.0988958376099,30.4698169973781
Dead,8,142.241873065015,28.749226006192,2584,741.584717635861,1.08284013643382,60.9987158855771,56.3321526725705
Alive,9,28.4734625105308,19.9966301600674,1187,340.658304889229,2.51742007625195,62.8026288401186,24.9472185562379
Alive,10,1124.27044025157,33.5911949685535,795,228.157836888742,1.5584352256788,39.7942208577665,25.5347288113521
Alive,11,40.6239197100641,61.1396710342905,3587,1029.43668040241,1.51352498091886,88.7019738197504,58.6062172332958
Alive,12,556.033419023136,42.6478149100257,389,111.639495031095,1.55724035496531,29.6080267066347,19.0131386026754
Alive,13,595.801838610827,81.210759278175,2937,842.892537034259,3.08076724081336,111.016552967789,36.0353588213564
Alive,14,891.889050387597,70.0431201550388,2064,592.349402941338,1.37907203891432,60.6092040205498,43.9492661081466
Alive,15,238.339449541284,71.3905065815716,2507,719.48641142148,4.67014714369869,134.542963316766,28.8091486578323
Alive,16,653.822420634921,101.470899470899,3024,867.860753146612,1.41611881797751,79.8306521091639,56.3728488709567
Alive,17,413.958927074602,79.1290863369656,1193,342.380250828012,3.75368585688835,76.9562155280628,20.501506642289
Alive,18,87.0605355064028,106.064415987582,2577,739.575780707281,2.45192441117805,97.2760571750251,39.6733507491317
Alive,19,969.205128205128,91.8447293447293,702,201.467674837606,1.84543966789727,40.7667094376128,22.0905132510038
Alive,20,733.915560916767,90.7310012062726,829,237.915530541846,1.20924641002277,35.7641649731151,29.5755808548909
Alive,21,1212.09051724138,85.1508620689655,464,133.163819265882,1.77115535322929,32.775269921098,18.5050226460033
Alive,22,830.745098039216,100.069884364002,1989,570.825078706551,1.99653116583289,81.8106659833179,40.9764031653315
Alive,23,349.252753303965,107.27422907489,1816,521.175637471642,2.30664454922573,73.5388455992337,31.8813081208887
Alive,24,519.088298328333,125.660951564509,2333,669.549979196774,1.84876716551514,76.6647468288347,41.4680378680745
Alive,25,194.004884856943,127.457083042568,1433,411.25808837933,1.21015808892264,47.2383451165361,39.0348546598491
Alive,26,935.412445730825,123.137481910275,691,198.310773949838,1.86549621462702,42.3145894445449,22.6827527779279
Alive,27,974.38654353562,122.691292875989,758,217.539170266247,1.83511829307855,43.3863004624224,23.6422363757481
Alive,28,41.2030920590302,143.592410400562,1423,408.388178481359,2.47007134086505,67.3450734380599,27.2644244414718
Alive,29,293.929501084599,154.430585683297,922,264.605692592981,1.25762768484702,38.7023254006542,30.7740723800638
Alive,30,113.564341085271,160.145736434109,1290,370.218376838336,1.84178378350573,57.3286054023678,31.1266750830252
Dead,31,63.6525198938992,159.179045092838,754,216.391206307059,1.03447124316714,31.5571088322587,30.5055447801947
Alive,32,1087.03266699171,169.553388590931,2051,588.618520073975,1.80809641746898,70.9741722734998,39.2535329354015
Alive,33,862.960500329164,193.070441079658,3038,871.878627003772,2.07003174740557,93.3843382300579,45.1125149878012
Dead,34,432.835616438356,168.304794520548,292,83.8013690207707,1.06293011161285,20.0692387244721,18.8810520138711
Alive,35,411.168193172356,203.033860671662,3603,1034.02853623917,4.35991824081442,158.368893048166,36.323821755562
Alive,36,98.3547880690738,214.820251177394,1274,365.626521001582,2.36175164704747,64.4302581320295,27.2807084574606
Dead,37,907.245683930943,198.146082337317,753,216.104215317261,1.15166273997256,33.3103184156625,28.9236746657759
Alive,38,1117.35546038544,224.717344753747,1868,536.099168941095,1.28001689639031,61.2046229413228,47.8154804939856
Alive,39,934.084125209614,279.282839575182,3578,1026.85376149424,4.06351856279415,143.860314537005,35.4028934072554
Dead,40,854.995196926033,244.460134486071,1041,298.757620378843,1.15584958309698,39.184211484274,33.9007878337283
Alive,41,1180.60597088576,267.489020478658,4053,1163.17448164789,3.82386518366014,165.194037531173,43.2008006550724
Dead,42,1077.98353909465,251.730452674897,486,139.47762104142,1.06307822952805,25.6748337685869,24.1514058471362
Alive,43,576.079897847501,292.664720904779,2741,786.642303034015,2.6796611189828,101.832639059998,38.0020586702596
Alive,44,792.496357960458,319.298300381547,2883,827.395023585212,2.83478633447899,112.109693885946,39.5478461718177
Alive,45,1011.06575102279,340.716832261835,3422,982.083167085881,2.06842932063097,99.970668377234,48.3316821029873
Alive,46,545.673990498812,323.024346793349,1684,483.292826818417,3.69578236838103,95.9638161472962,25.9657649130822
Alive,47,879.507026419337,340.566610455312,1779,510.556970849147,5.68129057647235,116.376007473254,20.4840794370202
Alive,48,61.9057835820896,306.950559701493,1072,307.654341062555,2.31253401774558,56.7236353662046,24.5287787902479
Alive,49,297.475735879077,330.599575709361,3771,1082.24302252509,3.55822663192733,134.713195315708,37.8596444945216
Alive,50,439.425,315.075,560,160.71495428641,1.21679960247645,29.6034127270717,24.3289138711276
Alive,51,1098.30419161677,321.640718562874,835,239.637476480629,1.38018476201689,38.68769965117,28.0308120447837
Alive,52,393.17008797654,368.701612903226,1364,391.455710083326,3.3016375706189,77.4645434208909,23.4624612072033
Alive,53,843.624736472242,363.789880534083,1423,408.388178481359,2.73624592430304,72.3864218302412,26.4546476569642
Dead,54,91.9610073111292,377.151096669375,1231,353.285908440304,1.18832681708599,43.2788168777315,36.4199614579594
Alive,55,352.78064516129,369.954838709677,465,133.450810255679,1.22366665499747,27.0356361026428,22.0939550752886
Dead,56,530.498859315589,390.450950570342,1315,377.393151583265,1.14112743586849,43.8900989853585,38.4620486772842
Alive,57,808.517382413088,389.529652351738,489,140.338594010811,1.29958075507718,28.8328509526422,22.1862711031988
Alive,58,1016.23338257016,420.16937469227,2031,582.878700278032,2.18708228122085,80.3127838082507,36.7214276746001
Alive,59,180.092570036541,407.535931790499,821,235.619602623468,1.84297732685987,45.0147440692997,24.4250124042478
