Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Dead,1,59.7383419689119,24.439378238342,1930,553.892610308519,1.07789383213732,52.2087224732658,48.435867166753
Alive,2,110.186046511628,6.71317829457364,387,111.065513051501,2.25024061992676,34.4607297140442,15.3142421343216
Alive,3,1035.2869379015,13.2612419700214,934,268.049584470547,2.02524720450972,49.267589657987,24.3267041911133
Alive,4,1209.82110091743,30.5727391874181,1526,437.948250430466,1.66880821572741,59.5707435805003,35.6965785637233
Alive,5,1085.6067264574,33.8591928251121,2230,639.989907247667,2.07546657390677,77.513405968252,37.3474605386412
Alive,6,421.724168514412,36.9037694013304,2255,647.164681992596,1.45286345233217,67.2032099155143,46.2556958175512
Dead,7,954.769956458636,39.7373004354136,1378,395.473583940486,1.0601108732991,44.0602440173943,41.5619206699366
Alive,8,118.003963759909,36.1755379388448,1766,506.826087981784,2.06421446713253,70.8277211501164,34.3121910430681
Alive,9,1136.75600505689,46.1251580278129,2373,681.029618788661,1.27233281931475,63.4593298164963,49.8763600633003
Alive,10,454.599928238249,63.8342303552207,2787,799.843888564685,1.5368002564127,75.4755731872092,49.1121555142042
Alive,11,835.195827406354,51.2683736367947,2109,605.26399748221,1.53577456212552,65.9706033361659,42.9559161631525
Alive,12,1264.85414847162,53.5672489082969,2290,657.209366635496,1.38860092747158,64.9242133878261,46.7551274836339
Alive,13,788.795698924731,67.3824216923796,2139,613.873727176125,2.50996381609665,85.3444407204349,34.0022593844232
Alive,14,631.988294966836,64.8037456106126,2563,735.557906850121,1.81528550337911,78.0136965706705,42.9759927159942
Alive,15,916.234834834835,64.0252252252252,1665,477.839998012271,2.37784473184106,71.9281750138823,30.2493152941031
Alive,16,1069.57189901207,62.4840834248079,1822,522.897583410425,1.7834249371037,66.4334331278041,37.2504789776533
Alive,17,1181.10216216216,68.1010810810811,1850,530.933331124746,1.46742882129512,59.20862022653,40.348546632929
Alive,18,958.30448465775,88.5895620246525,3813,1094.29664409657,1.64467222167052,92.0191006515299,55.9498114208219
Alive,19,501.827965435978,92.2549096622152,2546,730.679060023569,1.25962205185702,64.4195970115262,51.1420047914806
Alive,20,48.5655737704918,104.560109289617,2562,735.270915860324,1.36194861384873,68.4567350505975,50.2638163837514
Alive,21,830.902007648184,106.996175908222,2092,600.385150655659,1.58672859844027,65.3330354896722,41.1746757157421
Alive,22,291.692192192192,100.219219219219,666,191.135999204909,1.73480032732738,38.5480152057339,22.2204334403837
Alive,23,589.327390599676,113.032955159373,1851,531.220322114543,1.25488458110009,55.11923608051,43.923749570809
Alive,24,704.273920174959,131.489611809732,3658,1049.81304067801,1.59699707194556,88.1802907525123,55.2163133555941
Alive,25,1204.79453391898,126.106393362616,2049,588.044538094381,1.20088895254962,56.5074806050016,47.0547093343061
Alive,26,789.99358974359,131.099358974359,1248,358.164755266856,1.42048051321499,48.1955775233302,33.9290663088707
Dead,27,927.523845571537,130.39818319455,1321,379.115097522048,1.17587796936974,44.9380482537661,38.2165917079411
Alive,28,468.592470588235,144.959058823529,2125,609.855853318965,1.2175476131502,57.5887357461327,47.298959912649
Alive,29,818.78324844369,153.980758347482,1767,507.113078971582,1.96589330621959,67.3157530494567,34.2418140580095
Dead,30,1233.04252303331,163.37207654146,1411,404.944286603793,1.18159564370056,46.2941266290916,39.1793308276817
