Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Alive,1,20.8457943925234,9.41588785046729,642,184.248215449777,2.66261729615637,48.4976366239687,18.2142723604994
Alive,2,115.925873465534,16.0203021718602,2118,607.846916390385,2.34567294584634,81.1516749706879,34.5963298568069
Alive,3,255.465346534653,8.74339933993399,1212,347.833079634158,3.98182898810523,84.8905205930087,21.3194792761314
Alive,4,346.799256505576,4.46840148698885,269,77.200576255436,3.98265643923992,37.5997138700033,9.44086301282346
Alive,5,406.563798219585,9.56528189910979,674,193.431927123286,1.88588128811034,42.8446768039476,22.7186499352131
Alive,6,439.179245283019,15.4339622641509,1166,334.631494103488,2.16733573449898,58.7925269499678,27.1266357187429
Alive,7,500.097409326425,18.039378238342,1930,553.892610308519,2.13531816392898,74.4067684556581,34.8457525967699
Alive,8,596.71285604311,11.6297151655119,1299,372.801295746511,2.5213108877286,65.9001542933372,26.137258445231
Alive,9,650.780692549843,10.308499475341,953,273.502413276693,2.69031573718239,58.2483866823812,21.6511340573675
Alive,10,761.582641509434,19.2596226415094,1325,380.263061481237,1.24008555570648,46.1496065398136,37.2148569326108
Alive,11,922.122887864823,10.7250384024578,651,186.831134357951,1.43810659672542,36.5146750706425,25.3907986749987
Alive,12,941.741285824942,30.9089852827266,2582,741.010735656267,1.90692956437874,82.0715228973843,43.0385707109861
Alive,13,990.242371403662,14.0034873583261,1147,329.178665297342,1.47465854241161,47.7710321849537,32.3946397155984
Alive,14,1038.19509896324,10.004712535344,1061,304.497440174787,3.31074101863729,69.3309955447326,20.9412319340126
Alive,15,1077.46203492787,30.1226271829916,2634,755.934267125719,2.1985252391632,91.4388211332131,41.5909808558835
Alive,16,1112.87205387205,31.8855218855219,2079,596.654267788295,3.33420098846233,95.7131633170238,28.7064767985582
Alive,17,60.6670341786108,22.0099228224917,1814,520.601655492048,1.88275965813456,68.2575361132968,36.2539827207294
Alive,18,185.57892675284,22.0560125342734,2553,732.687996952149,3.32402889939644,112.912450214819,33.9685525102748
Alive,19,1218.42112932605,32.5030965391621,2745,787.790266993204,2.46746387563522,107.32007728159,43.4940824630967
Alive,20,368.349258649094,23.3805601317957,2428,696.814123227504,2.62397864500901,96.8211149335259,36.8985910452001
Alive,21,856.372235872236,16.7911547911548,814,233.610665694888,1.7122844665915,43.9551181877629,25.6704531550536
Alive,22,882.854154213987,29.329348475792,1673,480.135925930649,1.80438487535075,62.4532448009207,34.6119309988012
Alive,23,692.046444121916,23.3076923076923,1378,395.473583940486,2.03451232200981,60.6058320758472,29.7888744246962
Alive,24,815.89963099631,27.0435424354244,1355,388.872791175152,2.13871518480922,61.4718398401246,28.7424152017736
Alive,25,275.652941176471,34.1105882352941,1700,487.884682655172,3.61027303265552,91.6894358498374,25.3968148725847
Alive,26,728.295095594347,36.5652535328346,1203,345.250160725983,1.24859358839091,44.3747240325097,35.5397660576619
Alive,27,1004.33927272727,42.7389090909091,2750,789.22522194219,3.20633298335282,107.37825956972,33.4894286174344
Alive,28,31.4113712374582,40.5178372352285,1794,514.861835696105,2.6649541219962,84.7023555411172,31.7837950162048
Alive,29,546.402219140083,44.9727230698104,2163,620.761510931257,1.45334338978781,64.0380269349692,44.0625576755942
Alive,30,1286.50166666667,38.155,600,172.194593878296,1.64594569957698,35.6879025037986,21.6823085433321
Alive,31,313.903182125931,43.4549763033175,1477,423.885691930405,2.74851301995777,73.645878855277,26.7948080727697
Alive,32,1262.69821826281,45.6325167037862,898,257.71790883785,1.2041015797292,37.1957894615713,30.8909066209651
Alive,33,477.383601756955,45.4421669106881,1366,392.02969206292,2.36573798216321,66.0985158750686,27.9399140451846
Alive,34,102.068702290076,52.3129770992366,1703,488.745655624563,1.48700775762826,59.4978716812343,40.0118098752437
Alive,35,325.964601769911,70.4341814159292,1808,518.879709553265,1.26782643954034,58.7911164431203,46.3715810063367
Alive,36,420.990573448547,72.2250589159466,2546,730.679060023569,2.23261478540916,91.534435177789,40.998758843664
Alive,37,818.360198624904,59.0404889228419,2618,751.342411288965,2.12541183748841,85.1068443432708,40.0425192154012
Alive,38,169.288674526617,61.2808145766345,2799,803.287780442251,3.49888604703888,117.5744204616,33.6033865867405
Alive,39,360.230769230769,59.0868486352357,1209,346.972106664766,1.23514973589254,44.1957096143685,35.7816613889585
Alive,40,756.541109969168,63.1983556012333,1946,558.484466145273,2.46245706424297,79.3214231490728,32.2123070898938
Alive,41,864.280638722555,73.7053892215569,2505,718.912429441886,3.22919932955959,105.230610102609,32.5872141553309
Alive,42,488.389003083248,68.9871531346352,1946,558.484466145273,2.65343091099506,94.1344309834422,35.4764959560002
Alive,43,626.531867145422,73.9115798922801,2228,639.415925268072,2.45520378711206,85.7591498617001,34.9295444687199
Alive,44,688.494827586207,65.4224137931034,2320,665.819096329411,1.75493126241162,72.7313462513578,41.443985761249
Alive,45,1017.08685661765,73.8727022058823,2176,624.49239379862,3.07832716516316,97.3760495153623,31.6327811472895
Alive,46,214.426957223567,81.6969330104923,2478,711.163672717362,2.12868110964912,84.2900821909283,39.5973271002635
Alive,47,1272.02299703264,74.6305637982196,1348,386.863854246572,2.10597732079704,63.3203124075011,30.0669488613185
Alive,48,910.8849797023,75.0987821380244,739,212.086341460101,1.39251674252409,37.2721923955792,26.7660641034873
Alive,49,67.91,75.6571428571429,1400,401.787385716024,2.07593025023818,61.2439277935755,29.501919819584
Alive,50,951.05412907703,87.0180430256766,2882,827.108032595415,1.86054965791484,84.4801178298159,45.4060000336108
Alive,51,18.7024029574861,88.6500308071473,1623,465.786376440791,1.22814590186185,52.5214134229478,42.764799640927
Alive,52,1089.24726027397,82.722602739726,1460,419.006845103853,1.49699944801765,53.5302643514993,35.7583728052706
Alive,53,564.895574341124,92.4878170064644,2011,577.138880482089,1.62767482927049,64.8130498447646,39.8194090608463
Alive,54,996.934887593672,129.316402997502,6005,1723.38089373195,2.45852223184165,142.468660759181,57.9489007315011
Alive,55,1157.39753846154,93.424,1625,466.360358420385,1.44231611261383,56.0055917257028,38.8303169020325
Alive,56,460.87322515213,111.544371196755,3944,1131.89246376,1.36966592356534,85.9620077260283,62.7612954714264
Alive,57,694.425254813137,100.672706681767,1766,506.826087981784,2.19600414263253,70.9567027386614,32.3117344640343
Alive,58,1222.08045977011,98.8746081504702,1914,549.300754471764,1.56384980052476,61.9114707765277,39.5891413329802
Alive,59,365.241566920566,103.927638737758,1838,527.48943924718,1.63403578587107,62.8607480368996,38.4696275200545
Alive,60,513.227100042212,114.01561840439,2369,679.881654829472,1.54351548330403,69.1913874018296,44.8271417749041
Alive,61,747.814312152992,108.869216533004,1621,465.212394461196,3.4911920217264,85.7016016818239,24.5479484223398
Alive,62,773.928853754941,131.648525387656,3289,943.913365442859,4.72800332184944,153.159524011144,32.394123604641
Alive,63,645.881806108898,102.243027888446,1506,432.208430634523,1.76094995367288,58.8207318016084,33.4028412783247
Dead,64,314.323255813953,108.615503875969,1290,370.218376838336,1.05586017710425,41.7338849781947,39.5259579659989
Dead,65,1060.9933639612,115.601327207759,1959,562.215349012636,1.16023970623216,54.5369909876039,47.0049341482297
Alive,66,1273.63045685279,101.005076142132,985,282.686124950202,1.40186485417924,42.4336959459849,30.2694627228022
Alive,67,880.980405878237,101.449265220434,1429,410.110124420142,3.23074200483573,80.2411663994337,24.8367608058241
Alive,68,78.6757779646762,109.887300252313,2378,682.464573737646,2.03912210604059,81.9059125691108,40.1672427200298
Alive,69,258.938490566038,114.748679245283,2650,760.526122962474,1.53257950603514,73.1359266804883,47.7208042992135
Alive,70,826.652770159078,120.42786615469,1823,523.184574400223,1.42626649599593,59.0834246875036,41.4252349426794
Alive,71,921.209356725146,126.450877192982,1710,490.754592553143,3.49699670601613,95.5699146727218,27.3291406046526
Alive,72,1138.31183991106,124.193996664814,1799,516.296790645091,2.18441103480264,72.0629445142272,32.9896449734508
Alive,73,591.579752367079,126.482155863074,1373,394.038628991501,1.90875813939404,58.5654235525869,30.6824748216551
Alive,74,705.016806722689,127.015406162465,714,204.911566715172,2.35242648790925,47.679914378613,20.2683971735878
Dead,75,872.8073089701,126.81561461794,1204,345.537151715781,1.13136451682043,41.6773350100113,36.8381139680258
Alive,76,199.943093385214,133.467898832685,2056,590.053475022961,2.4680763461065,81.9620846413341,33.2088935460336
Alive,77,552.587830080367,127.1607347876,871,249.969152113326,1.52629608395442,41.734594805648,27.3437082387838
Alive,78,357.480742459397,135.91879350348,2155,618.46558301288,4.70865224341023,115.985055996973,24.632325769926
Alive,79,1255.30024813896,144.331017369727,2015,578.286844441277,1.79551844162629,70.1899853780867,39.0917652254867
Alive,80,723.717597871532,152.236412010642,2631,755.073294156328,2.89925217997549,100.079495171403,34.5190721464762
Alive,81,1281.00784313725,153.938823529412,1275,365.913511991379,2.22984870703427,64.0780657048586,28.7365082226065
Alive,82,626.105352591334,150.938827527613,2354,675.576789982514,1.42891456852779,66.334223033731,46.422805460004
Dead,83,295.746887966805,143.842323651452,723,207.494485623347,1.08668023890417,32.059982210309,29.5026826314969
Alive,84,667.404278074866,154.344385026738,1870,536.673150920689,1.78807267334225,66.2341947612815,37.042227504924
Alive,85,111.92782152231,150.000656167979,1524,437.374268450872,2.03120421271159,63.1502897298684,31.0900742203389
Alive,86,1215.07970570202,149.79153893317,1631,468.082304359168,1.20469147322001,51.0069373036891,42.3402492983146
Alive,87,919.508884501481,155.92941757157,2026,581.443745329046,1.9371731472123,73.9454692518372,38.1718430065216
Alive,88,1172.98114355231,158.88199513382,1644,471.813187226531,1.5898530900311,58.0637858043126,36.5214787255448
Alive,89,265.010471204188,151.989528795812,1146,328.891674307545,1.47670036091938,47.036924115298,31.8527206738227
Alive,90,1041.44614003591,156.447935368043,2228,639.415925268072,1.71035429872909,71.2817726084999,41.6766120688954
Alive,91,1110.60472234368,153.441189331001,2287,656.348393666105,2.40797719277821,85.1296280137533,35.3531703992324
Alive,92,806.917200365965,153.297346752059,2186,627.362303696592,3.56930447091592,106.021189788382,29.7035993012878
Alive,93,525.419389978214,159.613289760349,1836,526.915457267586,3.15655333553571,93.1301244916944,29.5037386009791
Alive,94,167.314065510597,168.458574181118,3114,893.689942228356,1.70342719584641,84.5328181121751,49.6251429578543
Alive,95,37.6290322580645,166.832068311195,2108,604.977006492413,1.35973345550466,62.2159291650082,45.7559743883164
Dead,96,227.73261589404,165.07201986755,1208,346.685115674969,1.0291332671495,39.8135155494244,38.6864527853619
Alive,97,581.050364479788,170.568588469185,1509,433.069403603914,1.51366540557236,58.0428379348967,38.3458839194049
Alive,98,512.167750325098,187.840918942349,2307,662.088213462048,3.99299100564923,123.575527870781,30.9481107510505
Alive,99,296.719367588933,183.828282828283,2277,653.478483768133,1.83465470203048,75.7814630851963,41.3055726515328
Alive,100,860.007642563198,179.448559670782,1701,488.171673644969,1.4704223441546,57.0827906757489,38.820676863808
Alive,101,813.892932489451,184.653481012658,1896,544.134916655415,2.03890541501651,72.7159730497029,35.6642208678003
Alive,102,1074.32258064516,179.146953405018,279,80.0704861534076,1.68881447760158,25.1918635776676,14.9168922411446
Dead,103,1124.80229226361,184.083094555874,698,200.319710878418,1.13716298974545,31.8698346901421,28.0257403534352
Alive,104,1207.28400954654,188.656801909308,2095,601.24612362505,1.80185459917692,71.7695839930904,39.8309519679747
Alive,105,252.595061728395,187.686419753086,1215,348.694052603549,1.70044303395186,52.6058207073318,30.9365381003531
Alive,106,937.103621730382,185.35814889336,994,285.269043858377,1.94540020987516,50.4231852652034,25.9191836256866
Dead,107,1098.69960474308,185.121212121212,759,217.826161256044,1.16660589826626,33.7913430124077,28.9655170290381
Alive,108,1279.70221169036,194.857819905213,1266,363.330593083204,1.3511804576372,47.7639110137211,35.3497645290442
Alive,109,1034.9889135255,186.746119733925,1804,517.731745594077,2.68146029043935,79.1400429535908,29.5137851698799
Alive,110,900.341292134831,185.605337078652,712,204.337584735578,1.40313852414387,35.7769772849655,25.4978226806187
Alive,111,10.3179916317992,200.998953974895,956,274.363386246085,2.17440347001693,53.6182400308355,24.6588274762172
Alive,112,747.718225419664,199.926458832934,2502,718.051456472494,2.33287670260055,87.2448049916123,37.3979494477171
Alive,113,1237.96349557522,206.907079646018,1808,518.879709553265,1.63254073433399,63.4151093733316,38.8444269963054
Alive,114,662.991218441273,204.732528357117,2733,784.346375115638,3.7683606313507,122.494098805887,32.5059384674606
Alive,115,970.711055276382,197.704355108878,1194,342.667241817809,1.87761876239367,54.8413460995318,29.2079239928439
Alive,116,606.622505307856,212.377494692144,2355,675.863780972312,3.17779739923175,99.8238146661094,31.4128945697552
Alive,117,105.643846458251,214.942619707163,2527,725.226231217423,1.76654156286542,77.4982689620313,43.8700512861556
Alive,118,1159.62864963504,199.482664233577,1096,314.542124817687,1.41398760095735,45.5375566235904,32.2050607747613
Alive,119,193.893429487179,196.349358974359,1248,358.164755266856,3.37487705635095,76.0172964936981,22.5244639210327
Alive,120,564.811403508772,206.921679197995,1596,458.037619716267,1.40349851511933,53.6777617604613,38.2456847529316
Alive,121,1011.63746312684,227.859292035398,3390,972.899455412372,1.21582268481872,76.4663151218874,62.8926537369952
Alive,122,867.404197698037,210.424509140149,1477,423.885691930405,3.03710446177678,76.9000007785952,25.3201698349246
Alive,123,1090.8752,210.810133333333,1875,538.108105869675,3.13796463863424,90.8611972884229,28.9554560844156
Alive,124,305.957785742732,216.846674631621,2511,720.634375380669,3.21890694847918,104.877585765255,32.5817389082357
Alive,125,166.56853043048,216.587333003464,2021,580.00879038006,2.04992998033885,73.6517074477006,35.9288893543212
Alive,126,920.975479744136,213.235607675906,938,269.197548429736,1.73067597504466,45.9609673704699,26.5566564933011
Alive,127,525.554151624549,211.723826714801,554,158.993008347627,1.55583926638647,34.2878918139965,22.0381967178603
Alive,128,227.673369565217,222.938043478261,1840,528.063421226774,1.97399380008565,71.2116984427393,36.074935209852
Alive,129,443.596282527881,215.117472118959,1345,386.00288127718,2.27322658401321,63.452763695887,27.9130836064154
Alive,130,20.5421926910299,239.324916943522,1505,431.921439644726,1.37335571383163,54.8085981039084,39.9085230082117
Alive,131,676.257997936017,227.356037151703,969,278.094269113448,1.26542251616284,40.1776857551011,31.7504116150331
Alive,132,378.142403628118,228.139682539683,2205,632.815132502738,1.82332339967123,73.9247733856811,40.5439722865459
Alive,133,703.293241695304,227.72852233677,873,250.543134092921,1.29377506860018,38.4664633343754,29.7319559388286
Alive,134,956.592489568846,229.064673157163,1438,412.693043328316,1.24504195028048,47.9580039450449,38.5191871922397
Alive,135,1189.6675086833,241.372908114935,3167,908.900464687605,1.68108749402942,85.5411747397447,50.8844275170414
Alive,136,482.234131736527,230.174850299401,1670,479.274952961257,2.19825432311189,69.0116684376883,31.3938508898252
Alive,137,1265.33988764045,231.728230337079,1424,408.675169471156,3.10656583058961,79.8162342946354,25.6927548448207
Alive,138,1113.83004189108,235.990424895272,1671,479.561943951054,2.1628681876222,68.9695025711856,31.8879823402501
Alive,139,889.113432835821,230.968656716418,670,192.283963164097,2.33663854694117,46.4160665036989,19.8644615207863
Alive,140,422.445485519591,240.442078364566,1174,336.927422021866,1.38766324216236,47.0154864342193,33.8810490944158
Alive,141,1049.83061728395,247.556543209877,2025,581.156754339249,1.89545961765711,71.4604693863794,37.7008661755129
Alive,142,503.282025316456,259.942025316456,3950,1133.61440969878,3.57082445560044,147.675233163654,41.3560607640743
Alive,143,834.259196617336,244.180126849894,2365,678.733690870283,1.9493927350249,79.233268269613,40.6451028805136
Alive,144,143.033765213977,256.010993325481,2547,730.966051013366,1.83551491881932,82.734897817766,45.0744894359042
Alive,145,917.386839481555,249.547856430708,2006,575.703925533103,2.29772334648168,81.4000086475032,35.426374881965
Alive,146,656.498970133883,256.350154479918,1942,557.336502186085,1.97876663846856,72.2412833225597,36.508237969117
Alive,147,286.578475336323,252.620627802691,1115,319.994953623833,1.23684312493403,42.2669535803301,34.1732534452052
Alive,148,233.720307604671,261.854172600399,3511,1007.62536517783,1.66800742155028,88.6226900935323,53.1308727698375
Alive,149,360.214178731902,257.477783325012,2003,574.842952563711,1.97803129467911,73.7067795859385,37.2626963912095
Alive,150,573.488232777065,263.766795036371,2337,670.697943155963,4.89664144263534,124.718894194356,25.4702933950649
Alive,151,66.3578459756804,252.670526925304,1727,495.633439379695,1.47038160145336,57.7225240344147,39.2568323606338
Alive,152,1290.75531914894,247.521276595745,188,53.9543060818661,1.49365265062375,19.7014639186594,13.1901241633602
Alive,153,105.99359430605,264.183629893238,1405,403.22234066501,1.71118715153152,55.9111278445979,32.673882453218
Alive,154,442.389830508475,264.84996861268,1593,457.176646746876,1.68622146911526,58.8399487020163,34.8945555371732
Alive,155,1267.51630735213,277.83858485351,1809,519.166700543062,2.54923123393525,82.2136691089374,32.2503772959128
