Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Alive,1,8.0026525198939,12.6949602122016,377,108.195603153529,1.9999551846855,32.8117036151321,16.4062194325078
Alive,2,18.6897309170785,38.5529928610653,1821,522.610592420628,2.69001391259575,80.3027302157338,29.8521616708833
Alive,3,49.4201834862385,8.69724770642202,545,156.410089439452,1.85308030793465,37.4487396312494,20.2089134890154
Alive,4,113.796875,4.30208333333333,192,55.1022700410547,2.88742242441647,27.4621791332413,9.51096690980061
Alive,5,154.662162162162,11.3310810810811,1184,339.797331919837,2.96025281846319,68.5458631962848,23.1554084734797
Alive,6,220.670402109427,19.0477916941332,3034,870.730663044583,2.79747708524781,108.622663853758,38.8287948546811
Dead,7,322.385685884692,19.7554671968191,1509,433.069403603914,1.0397018400309,48.0098779340077,46.1765826369808
Alive,8,368.341013824885,5.13824884792627,217,62.2770447859837,2.46393953273501,26.4302781700341,10.726837172297
Alive,9,444.8752,7.2992,625,179.369368623225,2.94893615411745,50.1507339530013,17.0063817363351
Dead,10,495.547573739296,22.4462416745956,2102,603.25506055363,1.11202902675932,55.696452217804,50.0854302158952
Alive,11,526.469594594595,40.9983108108108,1776,509.695997879756,3.92979439706825,103.368639939418,26.3038290289523
Alive,12,550.054378531073,35.5014124293785,1416,406.379241552778,3.72306606943289,84.1069686192301,22.5907805692101
Alive,13,616.015852885225,18.3798351299937,3154,905.169581820242,3.07228925276329,116.332399967013,37.8650544906803
Alive,14,700.193089430894,15.2764227642276,984,282.399133960405,1.46485666679936,46.0499267664301,31.436472803204
Alive,15,734.07293986637,22.1202672605791,1796,515.435817675699,1.92509985356035,69.3645780486663,36.0316780038089
Alive,16,888.616894977169,17.3442922374429,2190,628.51026765578,1.64379726431425,71.4978211997452,43.4955226851362
Alive,17,1004.5997980478,20.6842813867385,2971,852.650230687362,1.928672259062,87.7772147078879,45.51173186396
Alive,18,1063.44701348748,15.5684007707129,1038,297.896647409452,1.36140324580456,42.9037311952291,31.5143447229508
Alive,19,1111.99912587413,22.2329545454545,2288,656.635384655902,1.60905768471937,70.7523601362547,43.9713012206859
Alive,20,1211.34364548495,15.0133779264214,1196,343.241223797403,1.2325278497095,47.9739712477121,38.9232350887806
Alive,21,1260.58814352574,7.51170046801872,641,183.96122445998,3.43174513301618,54.5794013733439,15.9042700602226
Alive,22,1276.18953323904,29.1329561527581,1414,405.805259573184,1.74663267738031,60.0046311174926,34.354464962542
Alive,23,91.2799564270153,24.9400871459695,1836,526.915457267586,1.6424206211561,62.3859980075712,37.9841784765571
Dead,24,286.61669829222,29.9620493358634,1581,453.73275486931,1.07020292239966,47.8294945334172,44.6919864750243
Alive,25,388.829787234043,24.0227439471753,1363,391.168719093529,1.22940492826813,46.5962748995884,37.9014869943859
Alive,26,757.526679841897,41.8280632411067,2024,580.869763349452,2.4002723536862,80.752171860317,33.6429204528821
Alive,27,1232.51127320955,38.1916445623342,1508,432.782412614117,1.43329191656119,52.6911594496094,36.762336297848
Dead,28,839.968844221106,36.1733668341709,1990,571.112069696348,1.18783178568361,56.0670089248958,47.2011353801489
