Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Dead,1,259.007759958614,21.4966373512675,1933,554.75358327791,1.18585020842936,55.0043815629104,46.3839203062271
Alive,2,314.56595264938,9.96279594137542,887,254.561007950081,2.23235362384905,51.3338343378497,22.9953864788408
Alive,3,544.885714285714,13.9342857142857,1050,301.340539287018,1.58685866022779,48.1110939700133,30.3184493842111
Alive,4,963.108974358974,7.28525641025641,312,89.5411888167139,1.67591944884501,26.1267022058109,15.5894737207189
Dead,5,777.926039119804,31.7133251833741,1636,469.517259308154,1.08628709272855,47.6301689378954,43.8467595322866
Alive,6,694.458041958042,26.5608391608392,1430,410.397115409939,2.6359107295671,69.8602375177215,26.5032638374649
Alive,7,43.5156424581006,55.0670391061453,1790,513.713871736916,1.2826306410708,54.1268043299051,42.1998372693776
Dead,8,1038.99857142857,60.7114285714286,1400,401.787385716024,1.0441559657332,43.1941945735466,41.3675695883382
Dead,9,502.722919937206,63.0800627943485,1274,365.626521001582,1.1213643704509,42.7912524689442,38.159989381273
Alive,10,624.88684582744,83.509900990099,1414,405.805259573184,1.24029138345043,47.4116840643473,38.2262464264248
Alive,11,653.250501002004,98.2745490981964,998,286.417007817566,1.29089068389792,40.8082742478024,31.6124941924436
Alive,12,553.467889908257,110.275229357798,436,125.128071551562,1.22288487892094,26.4956419095783,21.6665054628509
Alive,13,124.164859002169,131.176428054953,1383,396.908538889472,1.54346053610651,52.3230454123861,33.89982716654
Alive,14,1030.48309178744,143.885668276973,1863,534.664213992109,1.38312427748836,57.9278701094283,41.8818981433979
Alive,15,997.135564853557,152.208368200837,1195,342.954232807606,1.22589545324368,43.7125181114273,35.6576231649813
Dead,16,295.829170024174,154.55680902498,1241,356.155818338275,1.11576835153091,42.3513749535765,37.9571394864066
Dead,17,30.3461823573017,158.958487768718,1349,387.150845236369,1.13895250564866,44.2727124606008,38.8714298805521
Alive,18,420.152215799615,168.809569685292,3114,893.689942228356,1.22669815743005,70.1193240035748,57.1610249667902
Dead,19,259.732704402516,159.018081761006,1272,365.052539021987,1.18053210433665,44.2382159136485,37.4731155138779
Dead,20,1272.85674931129,160.765151515152,1452,416.710917185476,1.15181115734429,46.3256016335272,40.2197889281949
Alive,21,988.494710640946,185.506533914126,1607,461.194520604036,1.76350611455187,63.3931656096337,35.9472332341432
Alive,22,271.293444328824,200.005723204995,1922,551.596682390141,1.45495089779518,60.7924041755193,41.7831311473422
Alive,23,285.109303391384,263.538038496792,4364,1252.42867947481,3.46921904019832,141.040299899218,40.6547693486529
Alive,24,993.184128630705,227.907157676349,1928,553.318628328924,1.32084356132575,58.3869144885126,44.2042617294576
Dead,25,1128.80640465793,223.36826783115,1374,394.325619981298,1.12542039963212,45.1111297386477,40.0838031311622
Dead,26,699.774330900243,252.394768856448,1644,471.813187226531,1.13354996740448,48.7661756938811,43.020755234586
Alive,27,770.676470588235,267.166844919786,1870,536.673150920689,1.71610035552104,64.2786089460903,37.4562062989459
Alive,28,1124.98326898327,251.934362934363,777,222.991999072393,1.27589658760751,36.9252873644362,28.9406584538927
Alive,29,342.831953642384,269.06167218543,2416,693.370231349938,1.408453598394,66.3130970508459,47.0822021587789
Dead,30,1150.89919058131,271.353200883002,1359,390.02075513434,1.0655841082839,43.0212776506456,40.3734227229892
Dead,31,482.478744939271,276.491396761134,1976,567.094195839188,1.15865812600054,54.0389897832486,46.6392877852421
Dead,32,1007.73246753247,272.901298701299,770,220.983062143813,1.17193703950856,33.9888861372415,29.0023141102309
Alive,33,46.7354085603113,301.466147859922,1285,368.783421889351,1.26141231397442,45.6426917733231,36.183800703129
Alive,34,602.413892908828,305.654703328509,3455,991.553869749188,2.89402745583505,117.006360533424,40.4302869682565
Alive,35,346.38866628506,308.658271322267,1747,501.373259175638,1.51231794755259,58.7835359085104,38.8698262846387
Dead,36,77.84375,309.030048076923,832,238.776503511237,1.13627970249342,35.090610990414,30.8820186732301
Alive,37,751.498351044339,333.739098570905,2729,783.198411156449,1.45579038092711,71.2733753022769,48.9585425457247
Alive,38,522.610328638498,350.452582159624,2130,611.290808267951,1.31120039591074,59.6954871809456,45.5273559763395
Dead,39,1232.63274336283,348.002528445006,1582,454.019745859107,1.14222597356074,48.0990768736999,42.1099484577097
Dead,40,127.894318181818,351.082386363636,1760,505.104142043001,1.14121545684871,50.6559654136753,44.3877316151621
Alive,41,1276.96341463415,358.201484623542,1886,541.265006757444,1.46159066192261,59.7099621895578,40.8527255579301
Alive,42,331.909200240529,360.072158749248,1663,477.266016032677,2.14953556539087,69.6496028561486,32.402163508043
Dead,43,208.864925373134,391.137313432836,1340,384.567926328194,1.17226061090141,44.8310290397827,38.2432273360356
Dead,44,1176.70007209805,400.828406633021,1387,398.056502848661,1.09432563247196,44.0903759628773,40.2899965554877
Alive,45,1123.17475035663,423.144436519258,2804,804.722735391236,2.31148968554552,93.8462244149629,40.5998888949464
Alive,46,462.965920155794,417.759006815969,2054,589.479493043366,3.1137042442468,90.5019496551637,29.0656859341681
Alive,47,339.951237809452,417.585896474119,1333,382.558989399614,1.34824801607755,48.3310160950103,35.847274031687
Alive,48,60.3497212366954,425.363912823112,1973,566.233222869797,1.96668154369629,71.2181637691904,36.2123517137091
Alive,49,196.450659962288,439.722815839095,1591,456.602664767281,2.76547260606438,76.7482427636286,27.7523062768107
Alive,50,124.610605249063,453.399035886449,1867,535.812177951298,1.46258178340711,59.8181355369182,40.8990021724261
Alive,51,879.259612112964,475.001020755359,2939,843.466519013853,3.10069131111607,109.372139199428,35.2734691155245
Alive,52,417.511498810468,456.368754956384,1261,361.895638134219,1.61734593850949,51.2122207971055,31.6643579939995
Dead,53,932.013921113689,465.488399071926,862,247.386233205152,1.09723973611225,34.7931759980452,31.7097302010996
Alive,54,827.697907188353,480.36669699727,2198,630.806195574158,1.2451386035763,59.090825178704,47.4572268573015
Alive,55,445.438256658596,476.119451170299,1239,355.581836358681,1.29970962192778,45.7534778952909,35.2028461768464
Alive,56,189.829560155239,517.518434670116,3092,887.376140452819,2.21847254000945,93.8048733717016,42.2835404450407
Alive,57,718.61466992665,535.748655256724,2045,586.896574135192,4.10835850700361,104.786312996976,25.5056399820863
Dead,58,805.848726909636,528.402396405392,2003,574.842952563711,1.09327938390736,52.9962147255514,48.474539541891
Alive,59,460.834615384615,523.942307692308,780,223.852972041785,1.77379824611343,42.1098327701598,23.7399224305395
Alive,60,1138.40139009557,527.344917463076,1151,330.326629256531,2.40220045764014,59.7099014652507,24.8563358962591
Alive,61,1208.37510513036,553.199327165685,1189,341.232286868823,1.59485449881663,49.7241018896491,31.1778296556483
Alive,62,386.122470713525,551.018104366347,939,269.484539419533,1.34745771737225,40.9099896057259,30.3608707555637
Alive,63,377.126079447323,578.811744386874,1158,332.335566185111,1.5703725987399,48.2819077502204,30.7455108354304
Dead,64,428.644207066557,595.319638455218,2434,698.536069166287,1.07190464114243,58.0859374772767,54.1894635472134
Alive,65,1188.99795605519,601.771078180889,1957,561.641367033042,2.30312614788512,76.9942633158858,33.4303283328996
