Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Dead,1,516.973841554559,18.9207772795217,1338,383.9939443486,1.05078128358361,42.4465189520919,40.3951989012703
Alive,2,715.525641025641,19.2466843501326,2262,649.173618921176,2.0351635133107,77.5295731821261,38.0950094059051
Dead,3,1259.55327342747,13.7869062901155,779,223.565981051988,1.11056526362612,33.4389825516415,30.1098761566335
Alive,4,892.811764705882,31.6,935,268.336575460345,1.52800467818914,42.8674038464538,28.0544977763135
Dead,5,645.366336633663,29.9475247524752,1010,289.860899695132,1.107207992418,37.7890475683934,34.1300350315094
Alive,6,397.077315208156,43.7706032285472,1177,337.788394991257,1.7027235941317,52.0979883017874,30.5968558146131
Alive,7,1162.86266531027,60.0101729399797,983,282.112142970608,1.30746444603799,40.5665480895463,31.0268842969116
Alive,8,1144.77477477477,87.1239515377446,3219,923.823996157058,4.77779845695953,142.646226952231,29.8560578134991
Alive,9,266.857230392157,89.1893382352941,1632,468.369295348965,1.55726558482256,58.5937281210757,37.6260341794891
Alive,10,419.114401076716,87.8371467025572,743,213.23430541929,1.26383000846006,34.7733576618527,27.5142680812137
Dead,11,944.359567901235,103.918209876543,1296,371.940322777119,1.02692715110966,41.2160214561077,40.1352923735353
Alive,12,429.242786069652,115.681592039801,1005,288.425944746146,1.36093177176209,42.5066799478906,31.2335128254477
Alive,13,873.347429519071,128.409618573798,1206,346.111133695375,2.30541655440383,59.7119608819524,25.9007253018506
Dead,14,1249.02816901408,128.24245472837,994,285.269043858377,1.17469497376799,38.6157168262372,32.8729735706386
Dead,15,965.873959571938,129.160523186683,841,241.359422419411,1.1966318766287,35.9068733250779,30.0066160916916
Dead,16,511.022935779817,143.410550458716,872,250.256143103123,1.06335608273144,34.3980005629774,32.348524752517
Alive,17,626.192233009709,144.650485436893,1030,295.600719491075,2.0506496793519,52.1426094094574,25.4273608673799
Alive,18,1249.45936981758,160.262023217247,603,173.055566847687,1.22872237802147,30.7607095851933,25.0347109610922
