Class,Number,CentroidX,CentroidY,Area,ActualArea,AspectRatio,MajorAxisLength,MinorAxisLength
Alive,1,568.644012944984,7.77346278317152,309,88.6802158473224,1.56863244537333,25.3616919665844,16.1680271509036
Alive,2,961.416420555227,37.7885410513881,1693,485.875745726592,2.39118138849078,71.9500952708966,30.0897688553475
Alive,3,1167.1154855643,12.4409448818898,381,109.343567112718,1.33622868443134,26.4147500366023,19.768135757274
Alive,4,75.77727784027,28.4634420697413,889,255.134989929675,1.85639863796827,46.3542253985061,24.9699738248237
Alive,5,565.763596004439,38.7824639289678,901,258.578881807241,1.94578234231357,48.6016531810481,24.9779495497219
Alive,6,513.175551470588,63.1677389705882,2176,624.49239379862,3.02058144768938,92.0766772015715,30.4830969785656
Dead,7,16.8902714932127,62.3857466063348,884,253.700034980689,1.10463050116207,35.3929808367535,32.0405608930046
Alive,8,138.170608108108,68.660472972973,1184,339.797331919837,1.21727829281116,43.2222066248955,35.5072516121839
Alive,9,916.662228140257,105.128717265868,2253,646.590700013001,3.55609747906757,102.947276105034,28.949509036526
Alive,10,801.003590664273,92.2190305206463,2228,639.415925268072,2.65385519918189,90.8676716208845,34.2398755022115
Dead,11,615.748207885305,79.8046594982079,1116,320.28194461363,1.08782570162292,39.5848744675214,36.3889862212899
Alive,12,1171.96880222841,94.5487465181058,1795,515.148826685902,2.02005836410859,68.6332152989783,33.9758575882854
Alive,13,321.235840297122,112.978180129991,2154,618.178592023083,3.40665708441024,99.1336832612171,29.0999888761564
Dead,14,487.051036682616,103.027910685805,1254,359.886701205639,1.06992796845367,41.3527551253418,38.6500365862084
Alive,15,646.995480955455,131.120723047127,1549,444.549043195801,3.55914048028019,84.2443594601429,23.6698607225278
Alive,16,963.236503856041,119.878320479863,1167,334.918485093286,1.63501200150316,50.2251976273955,30.7185498217876
Alive,17,147.192519251925,159.992849284928,1818,521.749619451237,4.07360215312714,98.1310697517899,24.0895075324081
Alive,18,32.0166288737717,139.360544217687,1323,379.689079501643,1.40075395365347,48.9076476780885,34.915230865868
Alive,19,1277.78847969783,138.057601510859,1059,303.923458195192,1.39042884457533,43.4327519749414,31.2369468918827
Dead,20,393.71063394683,143.554192229039,978,280.677188021622,1.04856412788465,36.1789690459452,34.503344224575
Alive,21,858.183994528044,177.537619699042,2924,839.161654166896,2.68192888760781,102.305635813399,38.146289518009
Dead,22,926.398821218075,158.019646365422,509,146.078413806754,1.08903357359531,26.6231338762615,24.4465685188826
Alive,23,561.10769800148,226.20873427091,2702,775.449654431926,3.74775500772381,117.196236750789,31.2710506714706
Alive,24,984.487404803749,219.640304628002,1707,489.893619583752,2.02676539577463,66.5281252779572,32.8247785444996
Dead,25,154.735950044603,224.794826048171,1121,321.716899562616,1.13466811244288,40.3590466526407,35.5690322218978
Dead,26,264.912485414236,254.535589264877,857,245.951278256166,1.04065613012505,33.7353829059344,32.4174162140194
Alive,27,940.18659265585,277.341161400512,2342,672.132898104949,3.47352490493249,102.891752519429,29.6217114704778
Dead,28,992.451060358891,271.078303425775,1226,351.850953491318,1.04389521717744,40.4512182419755,38.750266862368
Alive,29,484.080141426046,284.792575132587,1697,487.02370968578,3.67490793737105,90.6758605758263,24.6743216758496
Dead,30,847.013100436681,280.138100436681,1832,525.767493308397,1.15515171827163,52.0525096399015,45.0611887742191
Alive,31,150.332001997004,299.878681977034,2003,574.842952563711,2.54758381679438,81.2921828873681,31.9095224076505
Alive,32,290.412974683544,301.905063291139,1264,362.75661110361,2.53855369880506,64.3800765482191,25.3609275937412
Alive,33,432.073756997037,336.398090220612,3037,871.591636013975,3.0002409715433,109.091220189451,36.3608194222263
Alive,34,1154.28693485226,328.830900676397,2809,806.157690340222,2.50302829284604,96.471418513743,38.541880964538
Alive,35,1017.01911314985,310.453363914373,1308,375.384214654685,1.87350710688174,56.1863495827763,29.9899313839768
Dead,36,232.882978723404,302.25664893617,752,215.817224327464,1.12201795954119,32.8994813254996,29.3217065250477
Alive,37,1081.36410587476,318.225952227243,1549,444.549043195801,2.77795069926558,75.4786024457293,27.170605463115
Alive,38,227.180913147957,348.69584620666,2913,836.004753279127,3.08102291040384,108.745980125509,35.2954143113644
Alive,39,997.508287292818,327.71270718232,724,207.781476613144,1.47983572267459,37.402740578934,25.2749274840683
Alive,40,76.1252747252747,338.23956043956,910,261.161800715416,2.33016434223577,53.3803923860065,22.9084238473878
Alive,41,573.071505376344,377.666666666667,1860,533.803241022717,3.38774350038163,93.3986845501589,27.5695856370583
Alive,42,1020.73754152824,351.803986710963,903,259.152863786835,1.37719742532358,40.022894496302,29.0611162643573
Dead,43,822.680353758686,371.884396715098,1583,454.306736848904,1.11531833588936,47.5115178329933,42.5990645936144
Dead,44,790.901449275362,372.459420289855,690,198.02378296004,1.18388250492652,32.6100000090983,27.5449631812258
Alive,45,801.778512396694,403.229752066116,605,173.629548827282,1.24044206653545,31.0295710325941,25.0149296526678
Alive,46,617.600801603206,476.723046092184,4990,1432.08503908783,5.92358457918703,195.483286660393,33.0008433317958
Alive,47,53.6747285291214,448.936327739388,2026,581.443745329046,4.27519968060433,106.344149810654,24.8746626486512
Alive,48,408.916854438936,490.260252365931,4438,1273.6660127198,3.94516701933937,156.748250905302,39.7317148138257
Alive,49,105.178277153558,447.357303370786,1335,383.132971379208,2.53540548532992,67.8290549118265,26.7527444049054
Alive,50,1226.86049107143,456.896205357143,1792,514.287853716511,2.99087497993473,84.7036618923927,28.3206962713771
Alive,51,10.2618534482759,487.839439655172,928,266.327638531764,2.67423932156011,60.6889128053997,22.6938974070559
Alive,52,182.195865070729,483.495103373232,919,263.74471962359,1.20289750698145,37.6141362792376,31.2696103042283
Alive,53,126.067576348278,495.850552306693,1539,441.679133297829,1.85788862442345,61.5347652424604,33.1208041394604
Alive,54,505.119335347432,516.637965760322,1986,569.96410573716,2.66876468519811,86.1456460349292,32.2792213613747
Alive,55,1263.71341463415,487.173780487805,656,188.266089306937,1.2207666533083,32.0673425576556,26.2681999633202
Alive,56,637.320081253627,580.046140452699,3446,988.970950841013,6.83306034393252,178.65450771737,26.1456066132955
Alive,57,1255.25573770492,531.404918032787,1220,350.129007552535,1.29129315276121,45.2594402155677,35.0497020128916
